rivid,area_sqm,lon_index,lat_index,npoints,lsm_grid_lon,lsm_grid_lat
14619018,0,691,439,1,-96.20833333333672,42.29166666666572
14621122,0,691,439,1,-96.20833333333672,42.29166666666572
14620712,0,691,439,1,-96.20833333333672,42.29166666666572
14619942,0,691,439,1,-96.20833333333672,42.29166666666572
14620910,0,691,439,1,-96.20833333333672,42.29166666666572
14621844,0,691,439,1,-96.20833333333672,42.29166666666572
14621834,0,691,439,1,-96.20833333333672,42.29166666666572
14620014,0,691,439,1,-96.20833333333672,42.29166666666572
14620614,0,691,439,1,-96.20833333333672,42.29166666666572
14620916,0,691,439,1,-96.20833333333672,42.29166666666572
14618810,0,691,439,1,-96.20833333333672,42.29166666666572
14620834,0,691,439,1,-96.20833333333672,42.29166666666572
14618876,0,691,439,1,-96.20833333333672,42.29166666666572
14620874,0,691,439,1,-96.20833333333672,42.29166666666572
14620800,0,691,439,1,-96.20833333333672,42.29166666666572
14618706,0,691,439,1,-96.20833333333672,42.29166666666572
14621006,0,691,439,1,-96.20833333333672,42.29166666666572
14619774,0,691,439,1,-96.20833333333672,42.29166666666572
14620838,0,691,439,1,-96.20833333333672,42.29166666666572
14620802,0,691,439,1,-96.20833333333672,42.29166666666572
14620890,0,691,439,1,-96.20833333333672,42.29166666666572
14621810,0,691,439,1,-96.20833333333672,42.29166666666572
14621750,0,691,439,1,-96.20833333333672,42.29166666666572
14621964,0,691,439,1,-96.20833333333672,42.29166666666572
14620866,0,691,439,1,-96.20833333333672,42.29166666666572
14622254,0,691,439,1,-96.20833333333672,42.29166666666572
14623494,0,691,439,1,-96.20833333333672,42.29166666666572
14620268,0,691,439,1,-96.20833333333672,42.29166666666572
14620562,0,691,439,1,-96.20833333333672,42.29166666666572
14622684,0,691,439,1,-96.20833333333672,42.29166666666572
14619686,0,691,439,1,-96.20833333333672,42.29166666666572
14620278,0,691,439,1,-96.20833333333672,42.29166666666572
14621732,0,691,439,1,-96.20833333333672,42.29166666666572
14620094,0,691,439,1,-96.20833333333672,42.29166666666572
14621730,0,691,439,1,-96.20833333333672,42.29166666666572
14618934,0,691,439,1,-96.20833333333672,42.29166666666572
14618888,0,691,439,1,-96.20833333333672,42.29166666666572
14621812,0,691,439,1,-96.20833333333672,42.29166666666572
14620572,0,691,439,1,-96.20833333333672,42.29166666666572
14620558,0,691,439,1,-96.20833333333672,42.29166666666572
14621172,0,691,439,1,-96.20833333333672,42.29166666666572
14618780,0,691,439,1,-96.20833333333672,42.29166666666572
14620174,0,691,439,1,-96.20833333333672,42.29166666666572
14621980,0,691,439,1,-96.20833333333672,42.29166666666572
14622012,0,691,439,1,-96.20833333333672,42.29166666666572
14622026,0,691,439,1,-96.20833333333672,42.29166666666572
14621002,0,691,439,1,-96.20833333333672,42.29166666666572
14619688,0,691,439,1,-96.20833333333672,42.29166666666572
14621852,0,691,439,1,-96.20833333333672,42.29166666666572
14619912,0,691,439,1,-96.20833333333672,42.29166666666572
14620382,0,691,439,1,-96.20833333333672,42.29166666666572
14620964,0,691,439,1,-96.20833333333672,42.29166666666572
14620026,0,691,439,1,-96.20833333333672,42.29166666666572
14620418,0,691,439,1,-96.20833333333672,42.29166666666572
14620142,0,691,439,1,-96.20833333333672,42.29166666666572
14621894,0,691,439,1,-96.20833333333672,42.29166666666572
14621920,0,691,439,1,-96.20833333333672,42.29166666666572
14620996,0,691,439,1,-96.20833333333672,42.29166666666572
14621652,0,691,439,1,-96.20833333333672,42.29166666666572
14619682,0,691,439,1,-96.20833333333672,42.29166666666572
14620378,0,691,439,1,-96.20833333333672,42.29166666666572
14620000,0,691,439,1,-96.20833333333672,42.29166666666572
14619996,0,691,439,1,-96.20833333333672,42.29166666666572
14620282,0,691,439,1,-96.20833333333672,42.29166666666572
14618880,0,691,439,1,-96.20833333333672,42.29166666666572
14620072,0,691,439,1,-96.20833333333672,42.29166666666572
14621776,0,691,439,1,-96.20833333333672,42.29166666666572
14619692,0,691,439,1,-96.20833333333672,42.29166666666572
14621256,0,691,439,1,-96.20833333333672,42.29166666666572
14620476,0,691,439,1,-96.20833333333672,42.29166666666572
14620478,0,691,439,1,-96.20833333333672,42.29166666666572
14618844,0,691,439,1,-96.20833333333672,42.29166666666572
14619092,0,691,439,1,-96.20833333333672,42.29166666666572
14620798,0,691,439,1,-96.20833333333672,42.29166666666572
14622208,0,691,439,1,-96.20833333333672,42.29166666666572
14620012,0,691,439,1,-96.20833333333672,42.29166666666572
14621164,0,691,439,1,-96.20833333333672,42.29166666666572
14620840,0,691,439,1,-96.20833333333672,42.29166666666572
14620046,0,691,439,1,-96.20833333333672,42.29166666666572
14620104,0,691,439,1,-96.20833333333672,42.29166666666572
14622366,0,691,439,1,-96.20833333333672,42.29166666666572
14621946,0,691,439,1,-96.20833333333672,42.29166666666572
14619698,0,691,439,1,-96.20833333333672,42.29166666666572
14620422,0,691,439,1,-96.20833333333672,42.29166666666572
14620434,0,691,439,1,-96.20833333333672,42.29166666666572
14619976,0,691,439,1,-96.20833333333672,42.29166666666572
14620792,0,691,439,1,-96.20833333333672,42.29166666666572
14620898,0,691,439,1,-96.20833333333672,42.29166666666572
14620552,0,691,439,1,-96.20833333333672,42.29166666666572
14620140,0,691,439,1,-96.20833333333672,42.29166666666572
14621924,0,691,439,1,-96.20833333333672,42.29166666666572
14620212,0,691,439,1,-96.20833333333672,42.29166666666572
14621174,0,691,439,1,-96.20833333333672,42.29166666666572
14621650,0,691,439,1,-96.20833333333672,42.29166666666572
14621694,0,691,439,1,-96.20833333333672,42.29166666666572
14620470,0,691,439,1,-96.20833333333672,42.29166666666572
14620426,0,691,439,1,-96.20833333333672,42.29166666666572
14618856,0,691,439,1,-96.20833333333672,42.29166666666572
14620158,0,691,439,1,-96.20833333333672,42.29166666666572
14620532,0,691,439,1,-96.20833333333672,42.29166666666572
14620592,0,691,439,1,-96.20833333333672,42.29166666666572
14620900,0,691,439,1,-96.20833333333672,42.29166666666572
14621864,0,691,439,1,-96.20833333333672,42.29166666666572
14620204,0,691,439,1,-96.20833333333672,42.29166666666572
14622078,0,691,439,1,-96.20833333333672,42.29166666666572
14620594,0,691,439,1,-96.20833333333672,42.29166666666572
14618734,0,691,439,1,-96.20833333333672,42.29166666666572
14622102,0,691,439,1,-96.20833333333672,42.29166666666572
14618942,0,691,439,1,-96.20833333333672,42.29166666666572
14622058,0,691,439,1,-96.20833333333672,42.29166666666572
14621910,0,691,439,1,-96.20833333333672,42.29166666666572
14621230,0,691,439,1,-96.20833333333672,42.29166666666572
14620296,0,691,439,1,-96.20833333333672,42.29166666666572
14620524,0,691,439,1,-96.20833333333672,42.29166666666572
14620754,0,691,439,1,-96.20833333333672,42.29166666666572
14622134,0,691,439,1,-96.20833333333672,42.29166666666572
14621048,0,691,439,1,-96.20833333333672,42.29166666666572
14620752,0,691,439,1,-96.20833333333672,42.29166666666572
14620992,0,691,439,1,-96.20833333333672,42.29166666666572
14619932,0,691,439,1,-96.20833333333672,42.29166666666572
14621228,0,691,439,1,-96.20833333333672,42.29166666666572
14621224,0,691,439,1,-96.20833333333672,42.29166666666572
14620058,0,691,439,1,-96.20833333333672,42.29166666666572
14620096,0,691,439,1,-96.20833333333672,42.29166666666572
14618868,0,691,439,1,-96.20833333333672,42.29166666666572
14620254,0,691,439,1,-96.20833333333672,42.29166666666572
14620396,0,691,439,1,-96.20833333333672,42.29166666666572
14620400,0,691,439,1,-96.20833333333672,42.29166666666572
14622136,0,691,439,1,-96.20833333333672,42.29166666666572
14620556,0,691,439,1,-96.20833333333672,42.29166666666572
14622484,0,691,439,1,-96.20833333333672,42.29166666666572
14620918,0,691,439,1,-96.20833333333672,42.29166666666572
14619830,0,691,439,1,-96.20833333333672,42.29166666666572
14619904,0,691,439,1,-96.20833333333672,42.29166666666572
14619924,0,691,439,1,-96.20833333333672,42.29166666666572
14620102,0,691,439,1,-96.20833333333672,42.29166666666572
14622072,0,691,439,1,-96.20833333333672,42.29166666666572
14621738,0,691,439,1,-96.20833333333672,42.29166666666572
14620966,0,691,439,1,-96.20833333333672,42.29166666666572
14618748,0,691,439,1,-96.20833333333672,42.29166666666572
14620500,0,691,439,1,-96.20833333333672,42.29166666666572
14621210,0,691,439,1,-96.20833333333672,42.29166666666572
14619762,0,691,439,1,-96.20833333333672,42.29166666666572
14621720,0,691,439,1,-96.20833333333672,42.29166666666572
14621890,0,691,439,1,-96.20833333333672,42.29166666666572
14621148,0,691,439,1,-96.20833333333672,42.29166666666572
14619758,0,691,439,1,-96.20833333333672,42.29166666666572
14621884,0,691,439,1,-96.20833333333672,42.29166666666572
14620908,0,691,439,1,-96.20833333333672,42.29166666666572
14620144,0,691,439,1,-96.20833333333672,42.29166666666572
14620960,0,691,439,1,-96.20833333333672,42.29166666666572
14621886,0,691,439,1,-96.20833333333672,42.29166666666572
14620256,0,691,439,1,-96.20833333333672,42.29166666666572
14619902,0,691,439,1,-96.20833333333672,42.29166666666572
14621064,0,691,439,1,-96.20833333333672,42.29166666666572
14619926,0,691,439,1,-96.20833333333672,42.29166666666572
14619908,0,691,439,1,-96.20833333333672,42.29166666666572
14619716,0,691,439,1,-96.20833333333672,42.29166666666572
14620510,0,691,439,1,-96.20833333333672,42.29166666666572
14618908,0,691,439,1,-96.20833333333672,42.29166666666572
14619894,0,691,439,1,-96.20833333333672,42.29166666666572
14620348,0,691,439,1,-96.20833333333672,42.29166666666572
14620044,0,691,439,1,-96.20833333333672,42.29166666666572
14621136,0,691,439,1,-96.20833333333672,42.29166666666572
14621166,0,691,439,1,-96.20833333333672,42.29166666666572
14620586,0,691,439,1,-96.20833333333672,42.29166666666572
14619786,0,691,439,1,-96.20833333333672,42.29166666666572
14621062,0,691,439,1,-96.20833333333672,42.29166666666572
14621060,0,691,439,1,-96.20833333333672,42.29166666666572
14621152,0,691,439,1,-96.20833333333672,42.29166666666572
14622130,0,691,439,1,-96.20833333333672,42.29166666666572
14620108,0,691,439,1,-96.20833333333672,42.29166666666572
14620776,0,691,439,1,-96.20833333333672,42.29166666666572
14619804,0,691,439,1,-96.20833333333672,42.29166666666572
14620704,0,691,439,1,-96.20833333333672,42.29166666666572
14618982,0,691,439,1,-96.20833333333672,42.29166666666572
14619982,0,691,439,1,-96.20833333333672,42.29166666666572
14621128,0,691,439,1,-96.20833333333672,42.29166666666572
14621114,0,691,439,1,-96.20833333333672,42.29166666666572
14621132,0,691,439,1,-96.20833333333672,42.29166666666572
14621234,0,691,439,1,-96.20833333333672,42.29166666666572
14621252,0,691,439,1,-96.20833333333672,42.29166666666572
14622442,0,691,439,1,-96.20833333333672,42.29166666666572
14620678,0,691,439,1,-96.20833333333672,42.29166666666572
14621804,0,691,439,1,-96.20833333333672,42.29166666666572
14622114,0,691,439,1,-96.20833333333672,42.29166666666572
14622936,0,691,439,1,-96.20833333333672,42.29166666666572
14620496,0,691,439,1,-96.20833333333672,42.29166666666572
14620952,0,691,439,1,-96.20833333333672,42.29166666666572
14621916,0,691,439,1,-96.20833333333672,42.29166666666572
14622354,0,691,439,1,-96.20833333333672,42.29166666666572
14622086,0,691,439,1,-96.20833333333672,42.29166666666572
14622650,0,691,439,1,-96.20833333333672,42.29166666666572
14622216,0,691,439,1,-96.20833333333672,42.29166666666572
14622324,0,691,439,1,-96.20833333333672,42.29166666666572
14622402,0,691,439,1,-96.20833333333672,42.29166666666572
14620714,0,691,439,1,-96.20833333333672,42.29166666666572
14622320,0,691,439,1,-96.20833333333672,42.29166666666572
14622268,0,691,439,1,-96.20833333333672,42.29166666666572
14620878,0,691,439,1,-96.20833333333672,42.29166666666572
14622186,0,691,439,1,-96.20833333333672,42.29166666666572
14622510,0,691,439,1,-96.20833333333672,42.29166666666572
14622156,0,691,439,1,-96.20833333333672,42.29166666666572
14620904,0,691,439,1,-96.20833333333672,42.29166666666572
14622426,0,691,439,1,-96.20833333333672,42.29166666666572
14621828,0,691,439,1,-96.20833333333672,42.29166666666572
14621012,0,691,439,1,-96.20833333333672,42.29166666666572
14621802,0,691,439,1,-96.20833333333672,42.29166666666572
14621744,0,691,439,1,-96.20833333333672,42.29166666666572
14620602,0,691,439,1,-96.20833333333672,42.29166666666572
14621254,0,691,439,1,-96.20833333333672,42.29166666666572
14620942,0,691,439,1,-96.20833333333672,42.29166666666572
14620480,0,691,439,1,-96.20833333333672,42.29166666666572
14621610,0,691,439,1,-96.20833333333672,42.29166666666572
14621214,0,691,439,1,-96.20833333333672,42.29166666666572
14622108,0,691,439,1,-96.20833333333672,42.29166666666572
14622646,0,691,439,1,-96.20833333333672,42.29166666666572
14621858,0,691,439,1,-96.20833333333672,42.29166666666572
14622358,0,691,439,1,-96.20833333333672,42.29166666666572
14622096,0,691,439,1,-96.20833333333672,42.29166666666572
14621846,0,691,439,1,-96.20833333333672,42.29166666666572
14621862,0,691,439,1,-96.20833333333672,42.29166666666572
14623336,0,691,439,1,-96.20833333333672,42.29166666666572
14622272,0,691,439,1,-96.20833333333672,42.29166666666572
14622314,0,691,439,1,-96.20833333333672,42.29166666666572
14620710,0,691,439,1,-96.20833333333672,42.29166666666572
14621800,0,691,439,1,-96.20833333333672,42.29166666666572
14620690,0,691,439,1,-96.20833333333672,42.29166666666572
14622488,0,691,439,1,-96.20833333333672,42.29166666666572
14620622,0,691,439,1,-96.20833333333672,42.29166666666572
14620542,0,691,439,1,-96.20833333333672,42.29166666666572
14622472,0,691,439,1,-96.20833333333672,42.29166666666572
14622036,0,691,439,1,-96.20833333333672,42.29166666666572
14623362,0,691,439,1,-96.20833333333672,42.29166666666572
14623468,0,691,439,1,-96.20833333333672,42.29166666666572
14623358,0,691,439,1,-96.20833333333672,42.29166666666572
14621240,0,691,439,1,-96.20833333333672,42.29166666666572
14622142,0,691,439,1,-96.20833333333672,42.29166666666572
14621642,0,691,439,1,-96.20833333333672,42.29166666666572
14622670,0,691,439,1,-96.20833333333672,42.29166666666572
14622298,0,691,439,1,-96.20833333333672,42.29166666666572
14621222,0,691,439,1,-96.20833333333672,42.29166666666572
14620544,0,691,439,1,-96.20833333333672,42.29166666666572
14623350,0,691,439,1,-96.20833333333672,42.29166666666572
14621808,0,691,439,1,-96.20833333333672,42.29166666666572
14621878,0,691,439,1,-96.20833333333672,42.29166666666572
14620848,0,691,439,1,-96.20833333333672,42.29166666666572
14621814,0,691,439,1,-96.20833333333672,42.29166666666572
14622682,0,691,439,1,-96.20833333333672,42.29166666666572
14620612,0,691,439,1,-96.20833333333672,42.29166666666572
14621766,0,691,439,1,-96.20833333333672,42.29166666666572
14621250,0,691,439,1,-96.20833333333672,42.29166666666572
14620358,0,691,439,1,-96.20833333333672,42.29166666666572
14622558,0,691,439,1,-96.20833333333672,42.29166666666572
14622040,0,691,439,1,-96.20833333333672,42.29166666666572
14620566,0,691,439,1,-96.20833333333672,42.29166666666572
14622486,0,691,439,1,-96.20833333333672,42.29166666666572
14620818,0,691,439,1,-96.20833333333672,42.29166666666572
14622374,0,691,439,1,-96.20833333333672,42.29166666666572
14621204,0,691,439,1,-96.20833333333672,42.29166666666572
14622038,0,691,439,1,-96.20833333333672,42.29166666666572
14622270,0,691,439,1,-96.20833333333672,42.29166666666572
14622198,0,691,439,1,-96.20833333333672,42.29166666666572
14621870,0,691,439,1,-96.20833333333672,42.29166666666572
14623380,0,691,439,1,-96.20833333333672,42.29166666666572
14623368,0,691,439,1,-96.20833333333672,42.29166666666572
14622124,0,691,439,1,-96.20833333333672,42.29166666666572
14622104,0,691,439,1,-96.20833333333672,42.29166666666572
14623328,0,691,439,1,-96.20833333333672,42.29166666666572
14622428,0,691,439,1,-96.20833333333672,42.29166666666572
14622416,0,691,439,1,-96.20833333333672,42.29166666666572
14622066,0,691,439,1,-96.20833333333672,42.29166666666572
14621654,0,691,439,1,-96.20833333333672,42.29166666666572
14622188,0,691,439,1,-96.20833333333672,42.29166666666572
14622246,0,691,439,1,-96.20833333333672,42.29166666666572
14621992,0,691,439,1,-96.20833333333672,42.29166666666572
14620998,0,691,439,1,-96.20833333333672,42.29166666666572
14620346,0,691,439,1,-96.20833333333672,42.29166666666572
14621244,0,691,439,1,-96.20833333333672,42.29166666666572
14620584,0,691,439,1,-96.20833333333672,42.29166666666572
14623396,0,691,439,1,-96.20833333333672,42.29166666666572
14622534,0,691,439,1,-96.20833333333672,42.29166666666572
14623470,0,691,439,1,-96.20833333333672,42.29166666666572
14620582,0,691,439,1,-96.20833333333672,42.29166666666572
14622158,0,691,439,1,-96.20833333333672,42.29166666666572
14622370,0,691,439,1,-96.20833333333672,42.29166666666572
14620820,0,691,439,1,-96.20833333333672,42.29166666666572
14621986,0,691,439,1,-96.20833333333672,42.29166666666572
14621698,0,691,439,1,-96.20833333333672,42.29166666666572
14620360,0,691,439,1,-96.20833333333672,42.29166666666572
14620980,0,691,439,1,-96.20833333333672,42.29166666666572
14622622,0,691,439,1,-96.20833333333672,42.29166666666572
14621736,0,691,439,1,-96.20833333333672,42.29166666666572
14621818,0,691,439,1,-96.20833333333672,42.29166666666572
14622634,0,691,439,1,-96.20833333333672,42.29166666666572
14622090,0,691,439,1,-96.20833333333672,42.29166666666572
14620968,0,691,439,1,-96.20833333333672,42.29166666666572
14620708,0,691,439,1,-96.20833333333672,42.29166666666572
14620546,0,691,439,1,-96.20833333333672,42.29166666666572
14621740,0,691,439,1,-96.20833333333672,42.29166666666572
14622710,0,691,439,1,-96.20833333333672,42.29166666666572
14622344,0,691,439,1,-96.20833333333672,42.29166666666572
14623320,0,691,439,1,-96.20833333333672,42.29166666666572
14621718,0,691,439,1,-96.20833333333672,42.29166666666572
14622170,0,691,439,1,-96.20833333333672,42.29166666666572
14620548,0,691,439,1,-96.20833333333672,42.29166666666572
14622302,0,691,439,1,-96.20833333333672,42.29166666666572
14620768,0,691,439,1,-96.20833333333672,42.29166666666572
14630668,0,691,439,1,-96.20833333333672,42.29166666666572
14622160,0,691,439,1,-96.20833333333672,42.29166666666572
14620822,0,691,439,1,-96.20833333333672,42.29166666666572
14622446,0,691,439,1,-96.20833333333672,42.29166666666572
14620860,0,691,439,1,-96.20833333333672,42.29166666666572
14620428,0,691,439,1,-96.20833333333672,42.29166666666572
14620770,0,691,439,1,-96.20833333333672,42.29166666666572
14621238,0,691,439,1,-96.20833333333672,42.29166666666572
14620826,0,691,439,1,-96.20833333333672,42.29166666666572
14621716,0,691,439,1,-96.20833333333672,42.29166666666572
14621612,0,691,439,1,-96.20833333333672,42.29166666666572
14621640,0,691,439,1,-96.20833333333672,42.29166666666572
14624572,0,691,439,1,-96.20833333333672,42.29166666666572
14620970,0,691,439,1,-96.20833333333672,42.29166666666572
14622202,0,691,439,1,-96.20833333333672,42.29166666666572
14621912,0,691,439,1,-96.20833333333672,42.29166666666572
14621944,0,691,439,1,-96.20833333333672,42.29166666666572
14620870,0,691,439,1,-96.20833333333672,42.29166666666572
14622444,0,691,439,1,-96.20833333333672,42.29166666666572
14622292,0,691,439,1,-96.20833333333672,42.29166666666572
14622288,0,691,439,1,-96.20833333333672,42.29166666666572
14620794,0,691,439,1,-96.20833333333672,42.29166666666572
14621860,0,691,439,1,-96.20833333333672,42.29166666666572
14622460,0,691,439,1,-96.20833333333672,42.29166666666572
14622088,0,691,439,1,-96.20833333333672,42.29166666666572
14620856,0,691,439,1,-96.20833333333672,42.29166666666572
14621796,0,691,439,1,-96.20833333333672,42.29166666666572
14621792,0,691,439,1,-96.20833333333672,42.29166666666572
14621768,0,691,439,1,-96.20833333333672,42.29166666666572
14623366,0,691,439,1,-96.20833333333672,42.29166666666572
14622330,0,691,439,1,-96.20833333333672,42.29166666666572
14623324,0,691,439,1,-96.20833333333672,42.29166666666572
14622506,0,691,439,1,-96.20833333333672,42.29166666666572
14622064,0,691,439,1,-96.20833333333672,42.29166666666572
14621638,0,691,439,1,-96.20833333333672,42.29166666666572
14621622,0,691,439,1,-96.20833333333672,42.29166666666572
14623392,0,691,439,1,-96.20833333333672,42.29166666666572
14620844,0,691,439,1,-96.20833333333672,42.29166666666572
14622880,0,691,439,1,-96.20833333333672,42.29166666666572
14622404,0,691,439,1,-96.20833333333672,42.29166666666572
14622020,0,691,439,1,-96.20833333333672,42.29166666666572
14620482,0,691,439,1,-96.20833333333672,42.29166666666572
14621672,0,691,439,1,-96.20833333333672,42.29166666666572
14621226,0,691,439,1,-96.20833333333672,42.29166666666572
14620672,0,691,439,1,-96.20833333333672,42.29166666666572
14620574,0,691,439,1,-96.20833333333672,42.29166666666572
14622068,0,691,439,1,-96.20833333333672,42.29166666666572
14622002,0,691,439,1,-96.20833333333672,42.29166666666572
14621758,0,691,439,1,-96.20833333333672,42.29166666666572
14622412,0,691,439,1,-96.20833333333672,42.29166666666572
14621856,0,691,439,1,-96.20833333333672,42.29166666666572
14620816,0,691,439,1,-96.20833333333672,42.29166666666572
14622094,0,691,439,1,-96.20833333333672,42.29166666666572
14622152,0,691,439,1,-96.20833333333672,42.29166666666572
14622328,0,691,439,1,-96.20833333333672,42.29166666666572
14622542,0,691,439,1,-96.20833333333672,42.29166666666572
14621928,0,691,439,1,-96.20833333333672,42.29166666666572
14621942,0,691,439,1,-96.20833333333672,42.29166666666572
14622112,0,691,439,1,-96.20833333333672,42.29166666666572
14620380,0,691,439,1,-96.20833333333672,42.29166666666572
14622464,0,691,439,1,-96.20833333333672,42.29166666666572
14620950,0,691,439,1,-96.20833333333672,42.29166666666572
14622300,0,691,439,1,-96.20833333333672,42.29166666666572
14622694,0,691,439,1,-96.20833333333672,42.29166666666572
14622194,0,691,439,1,-96.20833333333672,42.29166666666572
14620814,0,691,439,1,-96.20833333333672,42.29166666666572
14622178,0,691,439,1,-96.20833333333672,42.29166666666572
14621934,0,691,439,1,-96.20833333333672,42.29166666666572
14622604,0,691,439,1,-96.20833333333672,42.29166666666572
14623414,0,691,439,1,-96.20833333333672,42.29166666666572
14621632,0,691,439,1,-96.20833333333672,42.29166666666572
14621728,0,691,439,1,-96.20833333333672,42.29166666666572
14621726,0,691,439,1,-96.20833333333672,42.29166666666572
14621220,0,691,439,1,-96.20833333333672,42.29166666666572
14620944,0,691,439,1,-96.20833333333672,42.29166666666572
14621906,0,691,439,1,-96.20833333333672,42.29166666666572
14621832,0,691,439,1,-96.20833333333672,42.29166666666572
14620762,0,691,439,1,-96.20833333333672,42.29166666666572
14622408,0,691,439,1,-96.20833333333672,42.29166666666572
14620946,0,691,439,1,-96.20833333333672,42.29166666666572
14620486,0,691,439,1,-96.20833333333672,42.29166666666572
14620692,0,691,439,1,-96.20833333333672,42.29166666666572
14622394,0,691,439,1,-96.20833333333672,42.29166666666572
14621966,0,691,439,1,-96.20833333333672,42.29166666666572
14622958,0,691,439,1,-96.20833333333672,42.29166666666572
14620728,0,691,439,1,-96.20833333333672,42.29166666666572
14621824,0,691,439,1,-96.20833333333672,42.29166666666572
14619754,0,691,439,1,-96.20833333333672,42.29166666666572
14620806,0,691,439,1,-96.20833333333672,42.29166666666572
14621830,0,691,439,1,-96.20833333333672,42.29166666666572
14622700,0,691,439,1,-96.20833333333672,42.29166666666572
14620932,0,691,439,1,-96.20833333333672,42.29166666666572
14622508,0,691,439,1,-96.20833333333672,42.29166666666572
14621772,0,691,439,1,-96.20833333333672,42.29166666666572
14623348,0,691,439,1,-96.20833333333672,42.29166666666572
14621850,0,691,439,1,-96.20833333333672,42.29166666666572
14620628,0,691,439,1,-96.20833333333672,42.29166666666572
14620638,0,691,439,1,-96.20833333333672,42.29166666666572
14621262,0,691,439,1,-96.20833333333672,42.29166666666572
14622468,0,691,439,1,-96.20833333333672,42.29166666666572
14620576,0,691,439,1,-96.20833333333672,42.29166666666572
14623340,0,691,439,1,-96.20833333333672,42.29166666666572
14621260,0,691,439,1,-96.20833333333672,42.29166666666572
14621988,0,691,439,1,-96.20833333333672,42.29166666666572
14622032,0,691,439,1,-96.20833333333672,42.29166666666572
14622342,0,691,439,1,-96.20833333333672,42.29166666666572
14622352,0,691,439,1,-96.20833333333672,42.29166666666572
14622448,0,691,439,1,-96.20833333333672,42.29166666666572
14623346,0,691,439,1,-96.20833333333672,42.29166666666572
14620606,0,691,439,1,-96.20833333333672,42.29166666666572
14620790,0,691,439,1,-96.20833333333672,42.29166666666572
14621044,0,691,439,1,-96.20833333333672,42.29166666666572
14621628,0,691,439,1,-96.20833333333672,42.29166666666572
14621696,0,691,439,1,-96.20833333333672,42.29166666666572
14620504,0,691,439,1,-96.20833333333672,42.29166666666572
14622008,0,691,439,1,-96.20833333333672,42.29166666666572
14620978,0,691,439,1,-96.20833333333672,42.29166666666572
14621866,0,691,439,1,-96.20833333333672,42.29166666666572
14622418,0,691,439,1,-96.20833333333672,42.29166666666572
14622240,0,691,439,1,-96.20833333333672,42.29166666666572
14622212,0,691,439,1,-96.20833333333672,42.29166666666572
14623360,0,691,439,1,-96.20833333333672,42.29166666666572
14621836,0,691,439,1,-96.20833333333672,42.29166666666572
14621914,0,691,439,1,-96.20833333333672,42.29166666666572
14620604,0,691,439,1,-96.20833333333672,42.29166666666572
14623550,0,691,439,1,-96.20833333333672,42.29166666666572
14622242,0,691,439,1,-96.20833333333672,42.29166666666572
14621918,0,691,439,1,-96.20833333333672,42.29166666666572
14620258,0,691,439,1,-96.20833333333672,42.29166666666572
14618912,0,691,439,1,-96.20833333333672,42.29166666666572
14623456,0,691,439,1,-96.20833333333672,42.29166666666572
14623312,0,691,439,1,-96.20833333333672,42.29166666666572
14623194,0,691,439,1,-96.20833333333672,42.29166666666572
14623074,0,691,439,1,-96.20833333333672,42.29166666666572
14624652,0,691,439,1,-96.20833333333672,42.29166666666572
14622584,0,691,439,1,-96.20833333333672,42.29166666666572
14622578,0,691,439,1,-96.20833333333672,42.29166666666572
14621398,0,691,439,1,-96.20833333333672,42.29166666666572
14618686,0,691,439,1,-96.20833333333672,42.29166666666572
14624758,0,691,439,1,-96.20833333333672,42.29166666666572
14623120,0,691,439,1,-96.20833333333672,42.29166666666572
17233880,0,691,439,1,-96.20833333333672,42.29166666666572
14630684,0,691,439,1,-96.20833333333672,42.29166666666572
14623304,0,691,439,1,-96.20833333333672,42.29166666666572
14622630,0,691,439,1,-96.20833333333672,42.29166666666572
14624828,0,691,439,1,-96.20833333333672,42.29166666666572
14623314,0,691,439,1,-96.20833333333672,42.29166666666572
14620332,0,691,439,1,-96.20833333333672,42.29166666666572
14623450,0,691,439,1,-96.20833333333672,42.29166666666572
14623072,0,691,439,1,-96.20833333333672,42.29166666666572
14623442,0,691,439,1,-96.20833333333672,42.29166666666572
14622998,0,691,439,1,-96.20833333333672,42.29166666666572
14622886,0,691,439,1,-96.20833333333672,42.29166666666572
14622728,0,691,439,1,-96.20833333333672,42.29166666666572
14623160,0,691,439,1,-96.20833333333672,42.29166666666572
14624562,0,691,439,1,-96.20833333333672,42.29166666666572
14622554,0,691,439,1,-96.20833333333672,42.29166666666572
14620334,0,691,439,1,-96.20833333333672,42.29166666666572
14622840,0,691,439,1,-96.20833333333672,42.29166666666572
14623112,0,691,439,1,-96.20833333333672,42.29166666666572
14619720,0,691,439,1,-96.20833333333672,42.29166666666572
14621276,0,691,439,1,-96.20833333333672,42.29166666666572
14623102,0,691,439,1,-96.20833333333672,42.29166666666572
14619264,0,691,439,1,-96.20833333333672,42.29166666666572
14622638,0,691,439,1,-96.20833333333672,42.29166666666572
14622822,0,691,439,1,-96.20833333333672,42.29166666666572
14623122,0,691,439,1,-96.20833333333672,42.29166666666572
14623454,0,691,439,1,-96.20833333333672,42.29166666666572
14622772,0,691,439,1,-96.20833333333672,42.29166666666572
14619718,0,691,439,1,-96.20833333333672,42.29166666666572
14623176,0,691,439,1,-96.20833333333672,42.29166666666572
14619072,0,691,439,1,-96.20833333333672,42.29166666666572
17233544,0,691,439,1,-96.20833333333672,42.29166666666572
